user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
CMW0783,0.0,0,0,0,0,0,0.0,2.912280702,240,0.422552664,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.16666667,1.8,9,16.33333333,0.0,8.45655106,16.5355973,0.101765982,0,0,0,False,0
CAB0388,0.0,0,0,0,0,0,0.0,8.639296188,514,0.438498237,0.647657841,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.41666667,6.333333333,57,26.16666667,0.0,9.987075592,16.03704239,2.404293628,0,0,0,False,0
MMB0488,0.0,0,0,0,0,0,0.0,14.36569579,694,0.304509211,0.346474431,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.5,2.666666667,24,31.16666667,0.0,8.247795699,17.25817204,0.132221556,0,0,0,False,0
AKH0758,0.0,0,0,0,0,0,0.0,2.93877551,248,0.324146195,0.407738095,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.33333333,1.0,4,14.16666667,0.0,8.452456647,16.54619461,0.099562176,0,0,0,False,0
GNS0178,1.266666667,06-01-2010 11:17,1,1,1,28,0.233333333,8.616959064,517,0.517234176,0.652527995,0,0.497455039,3049,120,25.40833333,2008,19,143,594,153,132,0.007871433,88.83333333,1.0,2,26.33333333,0.0,9.360327909,17.02675995,3.035965704,30,2,26,False,0
ZKS0899,8.694767442,04-01-2010 09:21,0,14,1,4,0.011627907,2.959183673,244,0.505389222,0.193103448,0,0.499507389,8537,344,24.81686047,5508,50,440,1704,440,395,0.0,27.0,1.75,14,17.66666667,0.0,9.672756854,17.80970058,1.506652435,0,0,39,False,0
FHS0837,0.0,0,0,0,0,0,0.0,1.0,130,0.461121157,0.0,24,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.5,3,8.416666667,1.0,8.457996146,19.5488921,0.101408591,0,0,0,False,0
LNS0989,0.0,0,0,0,0,0,0.0,8.802898551,472,0.42178658,0.745472506,0,0.494567007,0,0,0.0,0,0,0,0,0,0,0.0,89.91666667,1.454545455,16,31.83333333,0.0,10.21736269,17.79845579,2.889771905,0,0,85,False,0
COM0321,0.0,0,0,0,0,0,0.0,14.49710983,787,0.448869884,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,151.0833333,15.54545455,171,42.5,0.0,7.744845857,15.76844894,0.13071065,0,0,0,False,0
GCS0518,0.0,0,0,0,0,0,0.0,2.926900585,252,0.403176542,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.0,1.428571429,10,16.0,0.0,8.962813102,17.04330443,0.100608066,0,0,0,False,0
PEV0323,0.0,0,0,0,0,0,0.0,15.41860465,811,0.409312022,0.630467572,22,0.496417798,0,0,0.0,0,0,0,0,0,0,0.0,154.4166667,13.41666667,161,37.75,43.0,9.942589893,14.61159219,3.391842312,39,6,13,True,0
PMV0850,1.516129032,04-01-2010 18:57,5,4,1,20,0.080645161,1.0,146,0.4625,0.208823529,19,0.494117647,490,148,3.310810811,305,4,19,107,27,28,0.03877551,9.363636364,1.0,1,8.272727273,1.25,11.07310647,19.26043719,3.118175241,18,0,60,False,0
RYB0718,0.0,0,0,0,0,0,0.0,1.0,122,0.42599278,0.330357143,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,2.888888889,26,7.0,0.0,7.740895954,16.75895954,0.134493024,0,0,0,False,0
DTP0379,0.0,0,0,0,0,0,0.0,9.653061224,541,0.43010355,0.600724857,0,0.494110541,0,0,0.0,0,0,0,0,0,0,0.0,89.91666667,5.5,55,29.08333333,0.0,10.1306932,15.48008484,2.462320616,0,0,60,False,0
HBO0413,2.379194631,04-01-2010 08:35,0,10,1,39,0.130872483,8.792569659,497,0.542006001,0.0,0,0.0,691,215,3.213953488,454,8,34,126,32,37,0.0,89.83333333,2.555555556,23,34.0,0.0,7.953457172,18.03632611,0.107672784,0,0,0,False,1
BDV0168,4.0,30-07-2010 05:51,15,0,1,1,0.25,14.70909091,427,0.417289487,0.348578492,0,0.0,36,2,18.0,22,0,4,6,3,1,0.888888889,153.25,12.36363636,136,34.91666667,0.0,7.802169934,15.68855392,1.426622579,5,0,0,False,1
KMB0922,1.535564854,04-01-2010 09:13,8,1,1,21,0.087866109,8.799418605,555,0.507850242,0.57020152,273,0.489593657,1209,217,5.571428571,790,11,60,223,64,61,0.046319272,89.5,2.0,22,37.25,13.0,10.72586691,17.29337983,3.659965871,61,5,55,True,0
SSS0345,0.0,0,0,0,0,0,0.0,2.930434783,255,0.490757305,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.41666667,1.0,1,15.91666667,0.0,7.238342967,18.27023121,0.12949406,0,0,0,False,0
CGA0629,0.0,0,0,0,0,0,0.0,14.62608696,750,0.324890936,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.6666667,13.75,165,34.58333333,0.0,7.95871869,17.03901734,0.106806652,0,0,0,False,0
USH0199,1.333333333,04-01-2010 10:34,0,2,1,25,0.297619048,8.820809249,498,0.474517057,0.610747051,0,0.499017038,142,50,2.84,88,1,7,33,4,9,0.0,91.66666667,4.181818182,46,36.91666667,0.0,7.454893346,15.47753184,0.099094652,0,0,3,False,0
DAL0673,1.532407407,04-01-2010 14:42,0,1,1,20,0.092592593,8.7696793,539,0.43384554,0.495345745,0,0.494015957,352,118,2.983050847,223,1,18,67,22,21,0.0,95.91666667,5.916666667,71,31.58333333,0.0,10.03964096,15.83281288,2.424324428,0,0,18,False,0
PDH0716,2.076687117,04-01-2010 12:52,0,7,1,107,0.328220859,1.0,144,0.48952381,0.896142433,0,0.513353116,1723,307,5.61237785,1110,16,113,311,77,96,0.0,9.5,1.8,18,7.666666667,0.0,9.930612306,16.4476765,2.504010053,0,0,27,False,0
ASS0206,0.0,0,0,0,0,0,0.0,13.50724638,707,0.458112407,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,135.75,7.0,77,35.91666667,0.0,7.74455684,15.76710019,0.128618622,0,0,0,False,0
RNL0695,0.0,0,0,0,0,0,0.0,8.75433526,527,0.41535079,0.374711126,44,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.58333333,3.25,13,30.5,1.5,11.00727334,19.04325626,2.427518984,0,0,0,False,0
GNZ0953,0.0,0,0,0,0,0,0.0,1.0,138,0.489208633,0.844311377,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,2.125,17,7.5,0.0,9.273340999,16.25587669,2.396241706,0,0,0,False,0
BHC0665,0.0,0,0,0,0,0,0.0,8.64244186,529,0.323760331,0.784056509,0,0.500840901,0,0,0.0,0,0,0,0,0,0,0.0,90.0,1.666666667,10,24.5,0.0,9.574390449,15.60967723,2.303185714,0,0,117,False,0
WJD0576,0.0,0,0,0,0,0,0.0,1.0,137,0.494382022,0.176646707,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.5,3,8.083333333,0.0,8.495472061,18.52591522,0.122113904,0,0,0,False,0
MIM0712,0.0,0,0,0,0,0,0.0,1.0,135,0.280639432,0.81120944,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,3.111111111,28,5.583333333,0.0,7.741811175,16.76045279,0.134339423,0,0,0,False,0
SJC0333,0.0,0,0,0,0,0,0.0,2.956140351,245,0.446555819,0.789317507,0,0.50148368,0,0,0.0,0,0,0,0,0,0,0.0,27.25,1.285714286,9,15.91666667,0.0,8.500849744,16.96096766,2.88132146,0,0,111,False,0
NKH0979,0.0,0,0,0,0,0,0.0,10.79479769,618,0.386707933,0.809103079,0,0.491566265,0,0,0.0,0,0,0,0,0,0,0.0,107.75,3.5,21,34.41666667,0.0,9.643524931,14.43155518,2.489542911,0,0,95,False,0
SXM0895,0.0,0,0,0,0,0,0.0,2.915697674,246,0.365957447,0.187437687,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.16666667,1.5,9,16.33333333,0.0,9.24132948,18.27052023,0.133864757,0,0,0,False,0
TIW0299,0.0,0,0,0,0,0,0.0,1.0,153,0.310645724,0.424332344,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,0.0,0,6.666666667,0.0,8.984296724,18.01623314,0.134974334,0,0,0,False,0
JSA0775,0.0,0,0,0,0,0,0.0,2.897660819,257,0.567450495,0.766902119,0,0.493440969,0,0,0.0,0,0,0,0,0,0,0.0,27.08333333,1.25,10,19.58333333,0.0,8.445905588,16.55313102,0.086886188,0,0,0,False,0
HSP0290,0.0,0,0,0,0,0,0.0,1.0,149,0.478494624,0.520710059,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.25,10,8.166666667,0.0,8.99450867,18.00659923,0.140089801,0,0,0,False,0
AKF0709,0.0,0,0,0,0,0,0.0,1.0,129,0.551282051,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.444444444,13,7.666666667,0.0,7.715510597,16.77962428,0.109641251,0,0,0,False,0
EJW0884,0.0,0,0,0,0,0,0.0,2.973913043,266,0.421828909,0.179337232,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.83333333,1.25,5,15.08333333,0.0,9.23942029,18.27880539,0.126585496,0,0,0,False,0
AIH0675,0.0,0,0,0,0,0,0.0,8.728862974,511,0.420200779,0.423179693,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.0,2.5,15,31.25,0.0,7.946579961,16.04407514,0.100603776,0,0,0,False,0
MAH0149,0.0,0,0,0,0,0,0.0,10.75144509,590,0.395293719,0.684408602,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.5833333,4.888888889,44,25.25,0.0,10.46394346,16.54234104,2.347137117,0,0,0,False,0
BLB0114,0.0,0,0,0,0,0,0.0,8.742028986,515,0.427291242,0.893236074,0,0.498342175,0,0,0.0,0,0,0,0,0,0,0.0,83.83333333,4.75,38,28.0,0.0,11.5403552,17.64017958,2.576664489,0,0,67,False,0
