user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
ORM0669,0.0,0,0,0,0,0,0.0,8.776162791,530,0.419393939,0.661808546,0,0.496853263,0,0,0.0,0,0,0,0,0,0,0.0,89.5,1.666666667,5,30.33333333,0.0,8.784054917,15.27984483,2.006040384,0,0,89,False,0
CMM0487,0.0,0,0,0,0,0,0.0,14.50724638,826,0.531147141,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.0,6.833333333,82,49.66666667,0.0,8.222928709,17.27793834,0.123238493,0,0,0,False,0
CJF0802,0.0,0,0,0,0,0,0.0,8.782608696,552,0.347455949,0.57359736,0,0.494059406,0,0,0.0,0,0,0,0,0,0,0.0,93.58333333,0.0,0,24.75,0.0,10.21864507,15.68732053,3.359021368,44,4,20,False,0
CHM0821,1.526970954,04-01-2010 09:42,2,3,1,18,0.074688797,1.0,144,0.419298246,0.807692308,22,0.49112426,1228,225,5.457777778,797,6,57,238,62,68,0.019543974,9.333333333,1.0,4,8.333333333,2.2,11.56707536,18.72512594,3.615077956,42,0,115,False,0
DPS0262,0.0,0,0,0,0,0,0.0,8.6,212,0.301546392,0.194503171,0,0.502114165,0,0,0.0,0,0,0,0,0,0,0.0,89.58333333,9.25,111,29.75,29.0,8.304912511,15.5592301,3.568613297,13,2,0,False,0
ILJ0526,1.505976096,04-01-2010 10:34,0,2,1,25,0.099601594,2.919571046,239,0.455428571,0.694214876,0,0.730945822,1236,238,5.193277311,810,9,56,237,61,63,0.0,27.23076923,1.5,15,16.53846154,0.0,11.36725673,16.01328721,2.556354444,0,57,149,False,0
CJC0494,0.0,0,0,0,0,0,0.0,14.5826087,781,0.311896718,0.398131584,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,151.1666667,5.909090909,65,32.0,0.0,8.208285164,17.29084778,0.092437458,0,0,0,False,0
EAH0466,1.071428571,04-01-2010 12:38,0,0,1,1,0.071428571,1.0,41,0.568965517,0.558823529,0,0.470588235,358,14,25.57142857,230,3,24,66,14,21,0.0,9.25,2.0,6,6.833333333,0.0,9.980222222,17.40395299,2.425225375,0,0,4,False,0
KJP0371,0.0,0,0,0,0,0,0.0,10.69364162,622,0.493557332,0.733243243,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,106.1666667,1.666666667,5,32.16666667,0.0,11.39403535,13.51991711,7.425534604,755,0,1048,False,0
AAW0353,0.0,0,0,0,0,0,0.0,2.941176471,256,0.454984894,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.5,0.0,0,16.41666667,0.0,7.941088632,18.05544316,0.092461786,0,0,0,False,0
IMB0481,0.0,0,0,0,0,0,0.0,14.46820809,722,0.57231405,0.368957251,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.8333333,8.4,84,50.5,0.0,8.201974952,17.30091522,0.093026331,0,0,0,False,0
SOF0808,0.0,0,0,0,0,0,0.0,8.799418605,496,0.394271785,0.338949455,465,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.58333333,1.2,6,26.0,15.36363636,8.450867052,20.54060694,0.102052462,0,0,0,False,0
SSR0278,0.0,0,0,0,0,0,0.0,8.656410256,352,0.501101322,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,87.5,1.8,9,35.83333333,0.0,9.212755102,18.28469388,0.113862541,0,0,0,False,0
CIM0926,0.0,0,0,0,0,0,0.0,8.789473684,380,0.436135208,0.19011976,108,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.75,4.833333333,58,26.75,7.545454545,8.513306763,19.52297101,0.669327828,0,0,1,False,0
AHG0634,0.0,0,0,0,0,0,0.0,2.967948718,156,0.582474227,0.542116631,99,0.507559395,0,0,0.0,0,0,0,0,0,0,0.0,27.75,2.125,17,17.75,7.181818182,11.29646164,20.60911144,2.592590431,2,0,11,False,0
HRB0351,1.1875,12-01-2010 10:26,0,2,1,19,0.169642857,17.62402089,959,0.353291791,0.208,0,0.501037037,2662,112,23.76785714,1722,18,122,516,146,138,0.0,180.0,2.0,12,29.07142857,0.0,10.22054134,17.59532804,2.617296305,0,63,37,False,0
CSC0217,2.0,10-06-2010 15:18,0,0,2,0,0.0,10.43243243,256,0.451938396,0.0,0,0.0,1,1,1.0,0,1,0,0,0,0,0.0,108.9166667,12.91666667,155,36.75,0.0,10.90221508,12.99724126,7.435097893,244,0,352,False,1
CSL0949,0.0,0,0,0,0,0,0.0,1.0,133,0.456989247,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.875,15,8.333333333,0.0,7.234922929,16.2683526,0.127283815,0,0,0,False,0
TSM0363,0.0,0,0,0,0,0,0.0,10.51884058,615,0.318683183,0.404794709,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.8333333,2.5,5,28.25,0.0,11.31910105,13.4355987,7.431239875,755,0,1051,False,0
BTW0005,0.0,0,0,0,0,0,0.0,25.86705202,1175,0.470077879,0.66726257,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,269.25,6.1,61,56.58333333,0.0,8.557105985,15.34882451,2.339208529,0,0,120,False,0
CJM0138,0.0,0,0,0,0,0,0.0,1.0,139,0.344827586,0.760736196,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,1,6.333333333,0.0,8.954383429,18.04966281,0.09712065,0,0,0,False,0
KJS0618,0.0,0,0,0,0,0,0.0,14.62138728,771,0.392736893,0.388021348,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.4166667,10.0,100,33.66666667,0.0,7.993641618,17.00992293,0.133573581,0,0,0,False,0
SCB0534,0.0,0,0,0,0,0,0.0,2.930635838,251,0.461170848,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,27.25,1.2,6,18.25,0.0,8.982369942,17.01536609,0.1324574,0,0,0,False,0
AQD0820,0.0,0,0,0,0,0,0.0,8.747826087,525,0.434157212,0.400927767,408,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.58333333,2.0,16,28.83333333,13.72727273,8.463872832,20.53964355,0.109457296,0,0,0,False,0
AAE0190,0.0,0,0,0,0,0,0.0,13.65507246,718,0.415490221,0.3778391,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,134.1666667,5.833333333,70,45.33333333,0.0,8.225578034,18.27856455,0.109574215,0,0,0,False,0
AJF0370,11.42359249,04-01-2010 06:26,738,20,642,104,0.278820375,10.52815013,634,0.512478685,0.563279857,0,0.0,11053,373,29.63270777,7087,74,595,2185,543,569,0.178232154,110.1428571,3.5,42,39.92857143,0.0,11.68380244,13.60166051,6.745300167,785,77,1117,True,0
TVS0006,0.0,0,0,0,0,0,0.0,25.99421965,1160,0.385479396,0.807093618,0,0.501111852,0,0,0.0,0,0,0,0,0,0,0.0,272.25,6.0,66,37.75,0.0,10.76198721,15.61606937,2.420556344,0,0,20,False,0
SBN0495,0.0,0,0,0,0,0,0.0,14.76011561,804,0.494600432,0.355786176,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.5833333,4.4,44,43.41666667,0.0,8.230346821,17.27023121,0.119502761,0,0,0,False,0
HCV0478,0.0,0,0,0,0,0,0.0,14.59710145,812,0.38170423,0.548054011,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,155.3333333,6.833333333,82,46.75,0.0,10.25792871,17.29407514,2.429323464,0,0,0,False,0
JMD0520,2.068535826,04-01-2010 09:14,8,13,1,99,0.308411215,2.941690962,247,0.364298725,0.588701685,0,0.495540139,1893,311,6.08681672,1225,13,101,366,73,115,0.013734812,26.75,1.0,4,15.16666667,0.0,11.13738595,15.90468069,3.060263179,25,2,49,False,0
DGM0754,0.0,0,0,0,0,0,0.0,14.86206897,134,0.400837989,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.9166667,8.636363636,95,40.25,0.0,7.998850574,17.01781609,0.118265493,0,0,0,False,0
NCE0097,0.0,0,0,0,0,0,0.0,8.788405797,520,0.508467742,0.185356201,0,0.454485488,0,0,0.0,0,0,0,0,0,0,0.0,94.33333333,2.583333333,31,43.66666667,0.0,7.205009634,17.29065511,0.103795677,0,0,0,False,0
ASL0378,0.0,0,0,0,0,0,0.0,8.697674419,482,0.333333333,0.470588235,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.0,3.333333333,30,26.08333333,0.0,10.09954032,16.01372832,2.45426269,0,0,0,False,0
AMH0794,0.0,0,0,0,0,0,0.0,8.595930233,469,0.248397104,0.450794724,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,5.454545455,60,26.58333333,0.0,8.199325626,17.29783237,0.09536536,0,0,0,False,0
PLH0715,0.0,0,0,0,0,0,0.0,1.0,136,0.545454545,0.355421687,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.416666667,1.571428571,11,8.5,0.0,7.711416185,16.7933526,0.101837632,0,0,0,False,0
RKD0604,5.0,09-07-2010 22:25,20,0,1,0,0.0,14.52666667,448,0.36996337,0.178522258,0,0.0,49,2,24.5,30,0,3,11,1,4,1.0,152.0,12.58333333,151,39.08333333,0.0,8.139047619,16.7516324,1.90481775,4,0,0,False,1
CTR0697,0.0,0,0,0,0,0,0.0,1.0,147,0.476950355,0.69760479,0,0.461077844,0,0,0.0,0,0,0,0,0,0,0.0,9.25,1.75,14,8.083333333,0.0,9.753451604,16.6024627,2.500589859,3,0,0,False,0
SAK0375,0.0,0,0,0,0,0,0.0,10.57681159,604,0.447263017,0.80707043,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,107.1666667,3.5,28,33.66666667,0.0,11.80926823,13.90470749,7.409023144,745,0,1068,False,0
OHC0973,0.0,0,0,0,0,0,0.0,1.0,140,0.534172662,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.666666667,1.333333333,12,7.916666667,0.0,7.231647399,16.26565511,0.12309567,0,0,0,False,0
