user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,malicious
IAR0694,0.0,0,0.0,0.0,0.0,0.0,0.0,8.7025,598,0.374257771568285,0.7000861821315714,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,1.0,2.0,27.133333333333333,3.1666666666666665,11.523034786944445,17.843667800277778,2.7233508022222224,0.0,115.0,135.0,0
IDO0176,0.0,0,0.0,0.0,0.0,0.0,0.0,14.568115942028983,800,0.3174238762687288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66666666666666,16.916666666666668,203.0,30.5,0.0,7.707080924722223,15.79470134861111,0.0979522469444444,0.0,0.0,0.0,0
IIA0092,0.0,0,0.0,0.0,0.0,0.0,0.0,8.672463768115943,536,0.5156186612576065,0.3278743315508021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,0.0,0.0,31.0,0.0,7.463535645277777,15.535982658888887,0.1180926961111111,0.0,0.0,0.0,0
IIL0513,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0481651376146788,337,0.527493010251631,0.1745673438675696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1.2,6.0,18.466666666666665,0.0,8.993394077222222,17.000379650555555,0.1410824513888889,0.0,88.0,0.0,0
IUY0279,0.0,0,0.0,0.0,0.0,0.0,0.0,8.757225433526012,523,0.4322801368484604,0.7465346534653465,0,0.5006600660066006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,1.25,5.0,33.0,0.0,11.341767433333334,18.162968559166668,2.530866318333333,0.0,0.0,18.0,0
JAJ0849,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,151,0.4261603375527426,0.6416861826697893,22,0.4988290398126463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5625,2.0,4.0,7.75,1.625,10.851518109166667,17.868831349166665,3.3195351852777777,47.0,184.0,75.0,0
JAM0382,0.0,0,0.0,0.0,0.0,0.0,0.0,8.664739884393063,488,0.4384646628757108,0.438292194796531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666666666667,1.6666666666666667,10.0,27.5,0.0,7.983815028888888,16.012427745555556,0.1254290894444444,0.0,0.0,0.0,0
JAV0361,0.0,0,0.0,0.0,0.0,0.0,0.0,10.636627906976743,653,0.4024654339496918,0.3995627220552063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.25,3.2,16.0,31.166666666666668,0.0,11.183205081666664,13.343918593333331,7.432313991666667,749.0,0.0,1038.0,0
JCC0225,0.0,0,0.0,0.0,0.0,0.0,0.0,10.747826086956522,636,0.4375404530744337,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.41666666666669,11.666666666666666,140.0,36.91666666666666,0.0,11.172455555555556,13.344834343333334,7.402573606388889,705.0,0.0,1029.0,0
JGM0934,0.0,0,0.0,0.0,0.0,0.0,0.0,8.719653179190752,493,0.4831074246409063,0.8074245939675174,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333333331,4.0,44.0,41.25,0.0,9.257651798333336,16.266088631944445,2.371059571111111,0.0,0.0,0.0,0
JIM0095,0.0,0,0.0,0.0,0.0,0.0,0.0,10.657971014492754,576,0.4200266577807398,0.2077780799564862,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.58333333333331,1.0,1.0,32.583333333333336,0.0,7.23367052,17.264691714722222,0.1284769519444444,0.0,0.0,0.0,0
JJB0700,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0059701492537314,136,0.3953488372093023,0.8635014836795252,0,0.5044510385756676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,2.0,18.0,7.083333333333333,0.0,8.003875411666666,16.45218104222222,1.2113052872222223,0.0,0.0,25.0,0
JKM0303,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,136,0.4629981024667932,0.5212121212121212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,2.0,10.0,8.083333333333334,0.0,9.006310211944445,18.002601155833332,0.1487397452777777,0.0,0.0,0.0,0
JLW0053,0.0,0,0.0,0.0,0.0,0.0,0.0,13.632947976878611,750,0.3074141048824593,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.25,3.2857142857142856,23.0,25.166666666666668,3.0,7.944749518055556,19.047591521944447,0.0965035347222222,0.0,0.0,0.0,0
JML0909,0.0,0,0.0,0.0,0.0,0.0,0.0,2.927536231884058,244,0.4540507859733978,0.802970297029703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333333333,2.0,16.0,17.166666666666668,0.0,11.284112989722225,18.28988439305556,2.405861372222222,0.0,0.0,0.0,0
JPA0667,0.0,0,0.0,0.0,0.0,0.0,0.0,8.68804664723032,507,0.4134297520661157,0.687248322147651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333333333,4.0,44.0,29.166666666666668,0.0,7.945423891944445,16.0518786125,0.0935819502777777,0.0,0.0,0.0,0
JRS0362,0.0,0,0.0,0.0,0.0,0.0,0.0,10.66184971098266,632,0.3283606557377049,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.25,1.3333333333333333,8.0,27.166666666666668,0.0,11.330439681388889,13.484265329722222,7.394382306388889,736.0,0.0,1042.0,0
JSA0775,0.0,0,0.0,0.0,0.0,0.0,0.0,2.8976608187134505,257,0.567450495049505,0.7669021190716448,0,0.4934409687184662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333333333,1.25,10.0,19.58333333333333,0.0,8.4459055875,16.55313102111111,0.0868861883333333,0.0,0.0,0.0,0
JZD0888,0.0,0,0.0,0.0,0.0,0.0,0.0,2.929411764705882,236,0.3071297989031079,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.08333333333333,1.2222222222222223,11.0,14.583333333333334,0.0,9.232129094166666,18.26223506722222,0.1281956836111111,0.0,0.0,0.0,0
KAL0395,0.0,0,0.0,0.0,0.0,0.0,0.0,8.807580174927114,517,0.3026772940936031,0.4594505130751407,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.54545454545455,3.2222222222222223,29.0,27.727272727272727,2.25,7.979527938333333,19.02894990361111,0.1238374680555555,0.0,0.0,0.0,0
KBB0189,0.0,0,0.0,0.0,0.0,0.0,0.0,10.748554913294798,585,0.4085475683641723,0.405216456036569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.33333333333331,3.0,15.0,28.08333333333333,0.0,6.974662813055556,16.023988439166665,0.1228104805555555,0.0,0.0,0.0,0
KBL0260,0.0,0,0.0,0.0,0.0,0.0,0.0,8.736231884057972,519,0.5437881873727087,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.41666666666669,9.166666666666666,110.0,35.25,0.0,7.744315992222223,16.7627649325,0.1349591611111111,0.0,0.0,0.0,0
KBP0008,0.0,0,0.0,0.0,0.0,0.0,0.0,26.430635838150287,1165,0.5145228215767634,0.5002733734281027,0,0.500492072170585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0833333333333,1.0,1.0,44.5,0.0,9.38195278138889,14.891715756666668,2.631271708055556,0.0,0.0,118.0,0
KJS0618,0.0,0,0.0,0.0,0.0,0.0,0.0,14.621387283236997,771,0.3927368927368927,0.3880213480925084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.41666666666666,10.0,100.0,33.666666666666664,0.0,7.993641618333333,17.00992292861111,0.1335735805555555,0.0,0.0,0.0,0
KJW0416,0.0,0,0.0,0.0,0.0,0.0,0.0,8.828488372093023,555,0.4139784946236559,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.41666666666667,2.75,22.0,31.5,0.0,7.946820809166667,18.054672446944444,0.0880245280555555,0.0,0.0,0.0,0
KLM0639,0.0,0,0.0,0.0,0.0,0.0,0.0,2.95072463768116,214,0.4149908592321755,0.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.375,11.0,15.333333333333334,6.0,9.243545279166668,21.250770712777776,0.1391257033333333,0.0,0.0,0.0,0
KNB0022,0.0,0,0.0,0.0,0.0,0.0,0.0,10.568115942028983,574,0.4117353723404255,0.4108612177729018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.16666666666669,2.25,9.0,34.0,0.0,7.454479768611111,15.547350674166664,0.0981470963888888,0.0,0.0,0.0,0
KNG0672,0.0,0,0.0,0.0,0.0,0.0,0.0,8.79124579124579,475,0.4375,0.3726541554959786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.25,9.0,33.833333333333336,0.0,7.955149501388889,16.047674418333333,0.0977821925,0.0,0.0,0.0,0
KQS0415,0.0,0,0.0,0.0,0.0,0.0,0.0,8.788405797101449,529,0.4617382617382617,0.4036939313984168,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666666666667,2.111111111111111,19.0,30.58333333333333,0.0,7.950529865,18.043208092222223,0.0918614541666666,0.0,0.0,0.0,0
KSP0966,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,126,0.4744525547445255,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2.0,18.0,7.916666666666667,0.0,7.207466281111111,16.284007706944443,0.1024324274999999,0.0,0.0,0.0,0
KTG0091,0.0,0,0.0,0.0,0.0,0.0,0.0,8.672463768115943,474,0.5020678246484698,0.3415775401069518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666669,1.75,7.0,25.5,0.0,7.445520231111112,15.552601155833331,0.0946048772222222,0.0,0.0,0.0,0
LAP0338,0.0,0,0.0,0.0,0.0,0.0,0.0,2.939958592132505,309,0.4215017064846416,0.1964788732394366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.944444444444443,1.25,5.0,14.61111111111111,0.0,9.308431222777775,18.271482240277777,2.429943625,0.0,241.0,0.0,0
LDM0587,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,141,0.4973262032085561,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.25,5.0,7.666666666666667,0.0,8.489354527777778,18.518882466111112,0.1243464105555555,0.0,0.0,0.0,0
LEM0605,0.0,0,0.0,0.0,0.0,0.0,0.0,14.454810495626822,782,0.49435833849969,0.4140782573618394,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.66666666666666,13.083333333333334,157.0,41.333333333333336,0.0,7.939258188611111,17.065125240833332,0.0830830761111111,0.0,0.0,0.0,0
LHN0151,0.0,0,0.0,0.0,0.0,0.0,0.0,4.855491329479769,302,0.4256936526035728,0.2136904761904761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.333333333333336,6.0,72.0,22.75,0.0,8.495279383333333,16.500529865,0.132321775,0.0,0.0,0.0,0
LJB0826,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,142,0.3321364452423698,0.4880952380952381,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.25,5.0,7.25,1.1666666666666667,8.488872832222222,19.51151252388889,0.1272297977777777,0.0,0.0,0.0,0
LMF0980,0.0,0,0.0,0.0,0.0,0.0,0.0,10.664739884393065,596,0.426797385620915,0.7314363143631436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.16666666666669,4.0,16.0,29.166666666666668,0.0,9.461934523611111,15.55313102111111,2.386094226944444,0.0,0.0,0.0,0
LUR0896,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9489795918367347,231,0.3323963457484188,0.2306805074971165,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.4,7.0,13.5,0.0,10.13008409138889,16.358097601111112,3.803572585833333,47.0,3.0,51.0,0
MAD0753,0.0,0,0.0,0.0,0.0,0.0,0.0,14.592485549132949,798,0.4541595925297114,0.3365022776787482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,10.9,109.0,37.583333333333336,0.0,7.970712909166666,17.025240847777777,0.1112641708333333,0.0,0.0,0.0,0
MAH0149,0.0,0,0.0,0.0,0.0,0.0,0.0,10.751445086705202,590,0.3952937193160656,0.6844086021505377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.58333333333331,4.888888888888889,44.0,25.25,0.0,10.463943460277775,16.54234104027778,2.3471371169444444,0.0,0.0,0.0,0
MAH0864,0.0,0,0.0,0.0,0.0,0.0,0.0,14.583815028901734,782,0.3305665824612053,0.3943717796274276,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.25,14.545454545454543,160.0,32.083333333333336,0.0,7.6991811175,17.797061656944443,0.0875418680555555,0.0,0.0,0.0,0
MBG0438,0.0,0,0.0,0.0,0.0,0.0,0.0,8.696969696969697,395,0.3888888888888889,0.4201095072175211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,2.555555555555556,23.0,27.916666666666668,0.0,7.973758865,17.01276595722222,0.1338728702777777,0.0,0.0,0.0,0
MBR0724,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,146,0.3539823008849557,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,3.1,31.0,5.75,0.0,7.7018786125,16.80423892083333,0.0855059961111111,0.0,0.0,0.0,0
MES0407,0.0,0,0.0,0.0,0.0,0.0,0.0,8.715116279069768,532,0.5069843878389483,0.7585056704469646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,3.0,24.0,36.333333333333336,0.0,7.947398843888888,18.062235067222225,0.0922415972222222,0.0,0.0,0.0,0
MFV0897,0.0,0,0.0,0.0,0.0,0.0,0.0,2.929411764705882,248,0.4374622356495468,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,1.0,5.0,17.25,0.0,9.242148362222222,18.260115606666663,0.1399914044444444,0.0,0.0,0.0,0
MIB0904,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9391304347826086,261,0.5247349823321554,0.6617357001972387,0,0.5019723865877712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.916666666666668,2.25,18.0,16.0,0.0,11.294154241944444,18.26295761055556,2.3762936391666667,0.0,0.0,0.0,0
MIC0726,0.0,0,0.0,0.0,0.0,0.0,0.0,14.648255813953488,749,0.4494652085085927,0.3335979360984322,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.33333333333334,4.636363636363637,51.0,37.91666666666666,0.0,7.946772639444444,17.048843930555556,0.0944857511111111,0.0,0.0,0.0,0
MIL0255,0.0,0,0.0,0.0,0.0,0.0,0.0,8.825581395348838,525,0.4807228915662651,0.3682476943346509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666666666667,4.727272727272728,52.0,40.0,0.0,7.733815028888888,16.7578516375,0.1366133716666666,0.0,0.0,0.0,0
MKP0861,0.0,0,0.0,0.0,0.0,0.0,0.0,14.443478260869565,809,0.5019910403185665,0.7100140477623922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.83333333333334,7.0,70.0,39.333333333333336,0.0,9.757320340277778,17.802071290833332,2.4111039452777776,0.0,0.0,0.0,0
MNC0717,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,145,0.3460144927536231,0.7189349112426036,0,0.4852071005917159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,2.0,14.0,7.666666666666667,0.0,10.074202796944444,15.663860805833334,2.636732893055556,0.0,0.0,109.0,0
MNS0224,0.0,0,0.0,0.0,0.0,0.0,0.0,10.72093023255814,606,0.4596201486374897,0.3882863340563991,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.33333333333331,9.727272727272728,107.0,33.5,0.0,11.023684831111112,13.123913855277776,7.508834066944444,756.0,0.0,1067.0,0
MSD0939,0.0,0,0.0,0.0,0.0,0.0,0.0,8.700581395348838,512,0.2860630722278738,0.2061476779151353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.08333333333331,4.181818181818182,46.0,29.0,0.0,7.212813101944444,16.297206165555558,0.0994327827777777,0.0,0.0,0.0,0
MSZ0310,0.0,0,0.0,0.0,0.0,0.0,0.0,14.52463768115942,770,0.5011572664149104,0.3683895430053881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.66666666666666,8.727272727272727,96.0,46.16666666666666,0.0,7.703227360277777,15.79672447,0.0956376430555555,0.0,0.0,0.0,0
MVF0594,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,129,0.5102420856610801,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.0,5.0,7.75,0.0,8.4551541425,18.546531791666663,0.0980892752777777,0.0,0.0,0.0,0
NAB0801,0.0,0,0.0,0.0,0.0,0.0,0.0,8.751445086705202,513,0.3865411576206689,0.1968295904887714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.83333333333333,0.0,0.0,26.166666666666668,0.0,8.218882466111111,17.285645471944445,0.1079671788888888,0.0,0.0,0.0,0
NCE0097,0.0,0,0.0,0.0,0.0,0.0,0.0,8.788405797101449,520,0.5084677419354838,0.1853562005277045,0,0.4544854881266491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.33333333333331,2.583333333333333,31.0,43.66666666666666,0.0,7.205009633888889,17.290655105833334,0.1037956769444444,0.0,0.0,0.0,0
NCH0179,0.0,0,0.0,0.0,0.0,0.0,0.0,10.713872832369942,647,0.5463206307490145,0.6601025087671972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.83333333333331,3.0,27.0,36.083333333333336,0.0,7.237524084722223,18.24205202305556,0.1384964238888889,0.0,0.0,0.0,0
NCK0295,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,136,0.5099818511796733,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,4.0,8.416666666666666,0.0,8.974036608611112,18.02919075138889,0.1094759288888888,0.0,0.0,0.0,0
NCO0666,0.0,0,0.0,0.0,0.0,0.0,0.0,8.776811594202899,536,0.4198007725147387,0.6159180977542933,0,0.4230515191545574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08333333333333,2.857142857142857,20.0,31.33333333333333,0.0,10.013903626111112,16.006078571388887,2.4060048933333333,0.0,0.0,4.0,0
NGO0690,0.0,0,0.0,0.0,0.0,0.0,0.0,8.770348837209303,508,0.5125331159567964,0.5081206496519721,28,0.4895591647331787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666666666667,10.909090909090908,120.0,31.166666666666668,3.5,11.006026705833332,19.04388246611111,2.3953909919444443,0.0,0.0,0.0,0
NJB0243,0.0,0,0.0,0.0,0.0,0.0,0.0,8.800578034682081,522,0.4250850170034007,0.1914614121510673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.91666666666667,2.909090909090909,32.0,33.5,0.0,8.310509751666666,16.68784500583333,1.4552087527777775,0.0,0.0,30.0,0
NKH0807,0.0,0,0.0,0.0,0.0,0.0,0.0,8.751445086705202,498,0.280183596088605,0.3609643328929987,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,3.25,26.0,27.08333333333333,13.272727272727272,8.445279383333332,20.55708092472222,0.0898300538888888,0.0,0.0,0.0,0
NUL0471,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,140,0.3551724137931034,0.6786786786786787,0,0.5285285285285285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,1.0,2.0,7.5,0.0,9.973952432777777,18.049421965277777,2.393738788888889,0.0,0.0,0.0,0
OLF0504,0.0,0,0.0,0.0,0.0,0.0,0.0,14.585507246376812,823,0.4394526519738435,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.16666666666666,11.727272727272728,129.0,37.25,0.0,8.198988439166666,17.300722543333332,0.0936972091666666,0.0,0.0,0.0,0
OMM0944,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,134,0.5327433628318584,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,1.25,5.0,7.916666666666667,0.0,7.253660886111111,16.262138728055554,0.1433757558333333,0.0,0.0,0.0,0
OSH0655,0.0,0,0.0,0.0,0.0,0.0,0.0,2.947674418604651,257,0.3799283154121863,0.408284023668639,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.25,5.0,15.5,6.0,9.242052023055557,21.26767822722222,0.1281426683333333,0.0,0.0,0.0,0
OYM0026,0.0,0,0.0,0.0,0.0,0.0,0.0,8.678260869565218,464,0.4418751313853269,0.198062792251169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,5.1,51.0,32.916666666666664,0.0,9.649034777222225,17.969824638888888,1.6515826344444444,0.0,0.0,31.0,0
PES0085,0.0,0,0.0,0.0,0.0,0.0,0.0,10.707246376811597,576,0.4088621976951793,0.7845154304277207,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,9.6,96.0,34.75,0.0,9.735075099444446,16.768689787777777,2.3667324911111107,0.0,0.0,0.0,0
PGC0066,0.0,0,0.0,0.0,0.0,0.0,0.0,10.655072463768116,607,0.2859741978167383,0.4077801958650707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.83333333333331,6.090909090909091,67.0,23.666666666666668,0.0,7.961319845833334,18.0513487475,0.0960214605555555,0.0,0.0,0.0,0
PKB0281,0.0,0,0.0,0.0,0.0,0.0,0.0,8.73121387283237,525,0.3673469387755102,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.08333333333333,1.0,1.0,21.166666666666668,0.0,9.250433525833332,18.244075144444444,0.1441918058333333,0.0,0.0,0.0,0
PKB0429,0.0,0,0.0,0.0,0.0,0.0,0.0,8.759420289855072,529,0.4916750250752257,0.329252150893448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08333333333333,1.375,11.0,32.166666666666664,0.0,7.950915221388889,17.052890173333335,0.0970331077777777,0.0,0.0,0.0,0
PLH0715,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,136,0.5454545454545454,0.3554216867469879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666666666666,1.5714285714285714,11.0,8.5,0.0,7.711416184722222,16.793352601111113,0.1018376316666666,0.0,0.0,0.0,0
QNP0216,0.0,0,0.0,0.0,0.0,0.0,0.0,10.784883720930232,688,0.4505204031058979,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.58333333333331,11.25,135.0,39.16666666666666,0.0,11.262116599444443,13.3801723525,7.505967411111111,734.0,0.0,1061.0,0
RBB0485,0.0,0,0.0,0.0,0.0,0.0,0.0,14.590116279069768,768,0.4412050534499514,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.41666666666666,6.666666666666667,80.0,36.083333333333336,0.0,8.211030828333334,17.294556840000002,0.0962477863888888,0.0,0.0,0.0,0
RCP0785,0.0,0,0.0,0.0,0.0,0.0,0.0,2.9186046511627906,273,0.5292697646348823,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.416666666666668,1.2,6.0,15.666666666666666,0.0,8.459585741666666,16.5437379575,0.0944964883333333,0.0,0.0,0.0,0
RFP0380,0.0,0,0.0,0.0,0.0,0.0,0.0,8.684057971014493,474,0.3075384923015397,0.3644859813084112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,1.0,1.0,23.0,0.0,7.952119460277777,16.044942196388888,0.0973745719444444,0.0,0.0,0.0,0
RMS0266,0.0,0,0.0,0.0,0.0,0.0,0.0,8.701449275362318,527,0.5351538618300388,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16666666666669,3.6,18.0,30.5,0.0,7.4524084777777775,15.54238921,0.0989346411111111,0.0,0.0,0.0,0
SEJ0677,0.0,0,0.0,0.0,0.0,0.0,0.0,8.721590909090908,315,0.2871326449563145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.25,1.0,1.0,27.5,0.0,7.956818181666667,16.043276515,0.0989351675,0.0,0.0,0.0,0
SER0165,0.0,0,0.0,0.0,0.0,0.0,0.0,10.721739130434782,573,0.3472360145647136,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.41666666666669,0.0,0.0,26.33333333333333,0.0,7.498795760833333,18.51237957583333,0.1344254594444444,0.0,0.0,0.0,0
SOB0360,0.0,0,0.0,0.0,0.0,0.0,0.0,10.778761061946902,439,0.4634085834780451,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,2.5,5.0,32.083333333333336,0.0,11.11148813972222,13.28537890111111,7.334473511666666,464.0,0.0,664.0,0
