user,avg_daily_device_connections,first_use_date,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,potential_threat,malicious
VTT0385,7.927745665,04-01-2010 08:04,0,16,1,105,0.303468208,8.641399417,515,0.498151951,0.210188934,0,0.0,409,155,2.638709677,257,3,25,85,20,19,0.0,90.5,5.666666667,68,43.16666667,0.0,8.134324978,15.50147684,1.010903318,0,0,33,False,0
NAH0503,0.0,0,0,0,0,0,0.0,14.52020202,887,0.489787279,0.579826087,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,154.3571429,9.454545455,104,43.07142857,47.0,8.949156511,16.32302688,3.011635088,25,52,38,True,0
CMB0912,0.0,0,0,0,0,0,0.0,13.52955083,897,0.477253311,0.553031627,0,0.486807618,0,0,0.0,0,0,0,0,0,0,0.0,137.4375,1.4,7,40.8125,0.0,9.419881137,15.27783891,2.533003604,0,140,95,False,0
NBC0412,0.0,0,0,0,0,0,0.0,9.75942029,547,0.434170128,0.650727651,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,94.16666667,1.5,9,34.33333333,0.0,7.991186724,17.94381646,0.139771077,0,0,3,False,0
MSD0939,0.0,0,0,0,0,0,0.0,8.700581395,512,0.286063072,0.206147678,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,91.08333333,4.181818182,46,29.0,0.0,7.212813102,16.29720617,0.099432783,0,0,0,False,0
MIC0726,0.0,0,0,0,0,0,0.0,14.64825581,749,0.449465209,0.333597936,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.3333333,4.636363636,51,37.91666667,0.0,7.946772639,17.04884393,0.094485751,0,0,0,False,0
NWK0215,0.0,0,0,0,0,0,0.0,12.54977376,824,0.468375136,0.663061114,0,0.494321255,0,0,0.0,0,0,0,0,0,0,0.0,136.8125,2.222222222,20,40.1875,0.0,10.02900612,14.89355644,3.315716859,46,184,0,False,0
JRG0207,4.6,18-01-2011 05:25,23,0,1,0,0.0,13.67259786,630,0.29451946,0.352160333,0,0.0,27,3,9.0,18,0,2,4,1,2,1.0,136.1666667,1.888888889,17,28.25,0.0,7.85033101,15.65805265,1.341101374,4,0,0,False,1
LMF0980,0.0,0,0,0,0,0,0.0,10.66473988,596,0.426797386,0.731436314,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,108.1666667,4.0,16,29.16666667,0.0,9.461934524,15.55313102,2.386094227,0,0,0,False,0
EZH0736,0.0,0,0,0,0,0,0.0,14.37572254,770,0.339807026,0.207076799,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.4166667,2.083333333,25,30.0,0.0,7.956647399,17.05370906,0.087830166,0,0,0,False,0
HKF0831,0.0,0,0,0,0,0,0.0,1.0,134,0.358974359,0.755952381,30,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,1.4,7,7.583333333,1.5,8.444123314,19.54513487,0.096579932,0,0,0,False,0
DBB0384,8.601156069,04-01-2010 08:05,0,20,1,2,0.005780347,8.698550725,522,0.391602745,0.215928024,0,0.0,8543,346,24.69075145,5499,51,424,1720,435,414,0.0,89.83333333,1.0,2,27.58333333,0.0,7.946483622,16.05809249,0.093834053,0,0,0,False,0
LRW0970,0.0,0,0,0,0,0,0.0,1.00297619,149,0.332161687,0.6884273,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.5,2.090909091,23,6.416666667,0.0,7.225674374,16.26425819,0.122197846,0,0,0,False,0
CEJ0109,2.155405405,04-01-2010 14:29,0,2,1,15,0.050675676,8.705696203,482,0.39736136,0.0,0,0.0,679,210,3.233333333,427,4,31,138,36,43,0.0,88.08333333,4.777777778,43,26.0,0.0,9.194444444,18.29785115,0.087496766,0,0,0,False,1
DIB0285,2.327380952,04-01-2010 10:02,0,3,1,19,0.113095238,8.81420765,320,0.390530303,0.383137012,0,0.0,375,120,3.125,244,1,19,74,20,17,0.0,88.41666667,2.5,15,29.16666667,0.0,9.197101449,18.3076087,0.092299396,0,0,0,False,1
FGW0853,0.0,0,0,0,0,0,0.0,13.51594203,683,0.458382488,0.62899421,0,0.474372721,0,0,0.0,0,0,0,0,0,0,0.0,152.75,5.111111111,46,25.41666667,20.0,8.562535409,15.79428694,3.933447675,60,5,41,False,0
BAM0636,0.0,0,0,0,0,0,0.0,2.944117647,256,0.333736397,0.192807193,196,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.91666667,1.166666667,7,15.08333333,7.0,9.201300578,21.29614644,0.102798574,0,0,0,False,0
NUL0471,0.0,0,0,0,0,0,0.0,1.0,140,0.355172414,0.678678679,0,0.528528529,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,2,7.5,0.0,9.973952433,18.04942197,2.393738789,0,0,0,False,0
DEB0782,0.0,0,0,0,0,0,0.0,2.935672515,231,0.416666667,0.493027888,0,0.512948207,0,0,0.0,0,0,0,0,0,0,0.0,27.33333333,2.0,2,15.58333333,0.0,8.438824663,16.56050096,0.088703487,0,0,0,False,0
CTW0500,0.0,0,0,0,0,0,0.0,14.4173913,794,0.451712244,0.797949337,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.25,1.444444444,13,40.33333333,0.0,8.211560694,17.29465318,0.101262267,0,0,0,False,0
EHD0584,1.4,01-10-2010 04:32,5,0,1,2,0.4,1.0,113,0.445086705,0.668269231,0,0.0,11,3,3.666666667,6,0,0,2,3,0,0.727272727,8.583333333,1.8,9,7.333333333,0.0,10.69323566,17.95691782,2.859767246,5,1,24,False,1
LHB0606,0.0,0,0,0,0,0,0.0,14.15853659,256,0.5216,0.442721792,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.3333333,17.36363636,191,51.08333333,0.0,7.954065041,17.04817073,0.094082858,0,0,0,False,0
JKJ0698,0.0,0,0,0,0,0,0.0,1.0,160,0.426981919,0.249417249,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.611111111,1.5,21,7.833333333,0.0,7.874245105,16.39146304,1.055184668,0,102,30,False,0
HOB0994,0.0,0,0,0,0,0,0.0,8.685131195,499,0.423353171,0.356831151,634,0.0,0,0,0.0,0,0,0,0,0,0,0.0,88.08333333,5.5,55,32.08333333,19.54545455,9.201541426,21.30178227,0.096996109,0,0,0,False,0
HDJ0446,0.0,0,0,0,0,0,0.0,1.0,122,0.25795053,0.513353116,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.666666667,1.333333333,8,7.916666667,0.0,7.981695568,18.00486513,0.137766457,0,0,0,False,0
YIC0195,0.0,0,0,0,0,0,0.0,10.58689459,607,0.523620747,0.642357374,0,0.670613563,0,0,0.0,0,0,0,0,0,0,0.0,109.0588235,7.705882353,131,33.29411765,0.0,10.73379553,17.42054874,2.859638767,0,142,96,False,0
GQP0743,0.0,0,0,0,0,0,0.0,14.47093023,776,0.544139284,0.697067095,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,151.6666667,4.222222222,38,41.83333333,0.0,7.952649326,17.0449422,0.09808249,0,0,0,False,0
PRM0740,0.0,0,0,0,0,0,0.0,14.48985507,767,0.255077369,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.3333333,6.083333333,73,33.91666667,0.0,7.955057803,17.04783237,0.100229751,0,0,0,False,0
VEB0935,0.0,0,0,0,0,0,0.0,8.727536232,539,0.401730034,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.33333333,6.583333333,79,23.58333333,0.0,7.207129094,16.28410405,0.101964179,0,0,0,False,0
EDB0714,2.326086957,04-01-2010 12:22,0,0,1,24,0.104347826,1.080508475,109,0.463840399,0.549019608,0,0.0,526,157,3.350318471,333,3,28,105,32,25,0.0,9.416666667,1.875,15,7.833333333,0.0,7.721969697,16.76790634,0.12321805,0,0,0,False,1
DDM0579,0.0,0,0,0,0,0,0.0,1.0,127,0.415584416,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.666666667,5,7.416666667,0.0,8.450578034,18.55659923,0.088508776,0,0,0,False,0
BMS0877,0.0,0,0,0,0,0,0.0,14.288,344,0.356877323,0.753639418,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,152.8333333,14.58333333,175,32.08333333,0.0,7.685185185,17.81666667,0.080945035,0,0,0,False,0
AMR0400,0.0,0,0,0,0,0,0.0,8.657971014,506,0.412857143,0.0,24,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.66666667,1.777777778,16,33.0,2.5,7.995086705,19.00366089,0.13112277,0,0,0,False,0
DSM0591,0.0,0,0,0,0,0,0.0,1.0,133,0.406593407,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,9.333333333,1.0,2,8.0,0.0,8.454383429,18.54012524,0.107253318,0,0,0,False,0
ESJ0670,1.258503401,03-01-2010 11:15,0,4,1,34,0.231292517,9.811563169,740,0.470031966,0.198821475,0,0.443692711,3303,147,22.46938776,2128,19,175,641,177,163,0.0,91.23529412,5.066666667,76,34.05882353,0.0,8.337733009,15.7368274,1.363943827,0,129,44,False,0
CCR0863,0.0,0,0,0,0,0,0.0,14.7283237,819,0.543208403,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,153.5833333,12.08333333,145,46.91666667,0.0,7.726685934,17.77374759,0.111232878,0,0,0,False,0
AHC0142,0.0,0,0,0,0,0,0.0,8.830287206,549,0.404587156,0.545239503,0,0.504730928,0,0,0.0,0,0,0,0,0,0,0.0,90.92857143,1.25,5,31.64285714,0.0,9.476379323,16.59092509,2.501459694,0,66,56,False,0
DBG0261,0.0,0,0,0,0,0,0.0,8.727536232,497,0.332722833,0.332115576,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,89.41666667,9.916666667,119,27.41666667,0.0,7.698073218,16.80491329,0.081379885,0,0,0,False,0
DLF0377,0.0,0,0,0,0,0,0.0,8.742774566,534,0.36474411,0.349090909,0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,90.16666667,0.0,0,28.16666667,0.0,7.964017341,16.03815029,0.103272762,0,0,0,False,0
MCD0125,1.222222222,07-01-2010 18:41,0,0,1,11,0.203703704,8.761363636,297,0.462770216,0.547989624,66,0.488326848,434,54,8.037037037,284,2,25,80,23,20,0.004608295,90.53333333,4.333333333,65,35.4,5.166666667,10.84892933,18.41972348,3.006233404,4,72,45,True,0
BAM0611,0.0,0,0,0,0,0,0.0,14.53913043,765,0.325786925,0.607854864,0,0.503389155,0,0,0.0,0,0,0,0,0,0,0.0,152.6666667,13.41666667,161,31.66666667,0.0,9.979879978,17.03699422,2.393397393,0,0,0,False,0
JMW0638,0.0,0,0,0,0,0,0.0,2.935860058,241,0.39322444,0.428997021,212,0.0,0,0,0.0,0,0,0,0,0,0,0.0,26.83333333,1.714285714,12,14.75,5.363636364,9.231021194,21.2617052,0.132008335,0,0,0,False,0
